feature_id	kind	vendor_evidence	provider	vendor_disable	target_config	target_dt	target_artifact	test_id
config:CONFIG_VHOST_IOTLB	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_VHOST_IOTLB"]	mainline	["CONFIG_VHOST_IOTLB=n"]	["CONFIG_VHOST_IOTLB=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_VHOST_NET	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_VHOST_NET"]	mainline	["CONFIG_VHOST_NET=n"]	["CONFIG_VHOST_NET=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_VHOST_TASK	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_VHOST_TASK"]	mainline	["CONFIG_VHOST_TASK=n"]	["CONFIG_VHOST_TASK=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_VHOST_VDPA	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_VHOST_VDPA"]	mainline	["CONFIG_VHOST_VDPA=n"]	["CONFIG_VHOST_VDPA=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_VIDEO_CMDLINE	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_VIDEO_CMDLINE"]	mainline	["CONFIG_VIDEO_CMDLINE=n"]	["CONFIG_VIDEO_CMDLINE=n"]	[]	[]	["media-camera.sh"]
config:CONFIG_VIDEO_DEV	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_VIDEO_DEV"]	mainline	[]	["CONFIG_VIDEO_DEV=m"]	[]	[]	[]
config:CONFIG_VIDEO_DW9807_VCM	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_VIDEO_DW9807_VCM"]	mainline	["CONFIG_VIDEO_DW9807_VCM=n"]	["CONFIG_VIDEO_DW9807_VCM=n"]	[]	[]	["media-camera.sh"]
config:CONFIG_VIDEO_IMX415	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_VIDEO_IMX415"]	mainline	["CONFIG_VIDEO_IMX415=n"]	["CONFIG_VIDEO_IMX415=n"]	[]	[]	["media-camera.sh"]
config:CONFIG_VIDEO_NOMODESET	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_VIDEO_NOMODESET"]	mainline	["CONFIG_VIDEO_NOMODESET=n"]	["CONFIG_VIDEO_NOMODESET=n"]	[]	[]	["media-camera.sh"]
config:CONFIG_VIDEO_OV5647	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_VIDEO_OV5647"]	mainline	["CONFIG_VIDEO_OV5647=n"]	["CONFIG_VIDEO_OV5647=n"]	[]	[]	["media-camera.sh"]
config:CONFIG_VIN_IOMMU	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_VIN_IOMMU"]	mainline	["CONFIG_VIN_IOMMU=n"]	["CONFIG_VIN_IOMMU=n"]	[]	[]	["media-camera.sh"]
config:CONFIG_VIPP_YUV2RGB	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_VIPP_YUV2RGB"]	mainline	["CONFIG_VIPP_YUV2RGB=n"]	["CONFIG_VIPP_YUV2RGB=n"]	[]	[]	["npu.sh"]
config:CONFIG_VXLAN	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_VXLAN"]	mainline	["CONFIG_VXLAN=n"]	["CONFIG_VXLAN=n"]	[]	[]	["k3s-cilium.sh"]
config:CONFIG_W1	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1"]	mainline	["CONFIG_W1=n"]	["CONFIG_W1=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_MASTER_DS2482	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_MASTER_DS2482"]	mainline	["CONFIG_W1_MASTER_DS2482=n"]	["CONFIG_W1_MASTER_DS2482=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_MASTER_DS2490	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_MASTER_DS2490"]	mainline	["CONFIG_W1_MASTER_DS2490=n"]	["CONFIG_W1_MASTER_DS2490=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_MASTER_GPIO	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_MASTER_GPIO"]	mainline	["CONFIG_W1_MASTER_GPIO=n"]	["CONFIG_W1_MASTER_GPIO=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_MASTER_MATROX	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_MASTER_MATROX"]	mainline	["CONFIG_W1_MASTER_MATROX=n"]	["CONFIG_W1_MASTER_MATROX=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_SLAVE_DS2406	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_SLAVE_DS2406"]	mainline	["CONFIG_W1_SLAVE_DS2406=n"]	["CONFIG_W1_SLAVE_DS2406=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_SLAVE_DS2408	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_SLAVE_DS2408"]	mainline	["CONFIG_W1_SLAVE_DS2408=n"]	["CONFIG_W1_SLAVE_DS2408=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_SLAVE_DS2408_READBACK	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_SLAVE_DS2408_READBACK"]	mainline	["CONFIG_W1_SLAVE_DS2408_READBACK=n"]	["CONFIG_W1_SLAVE_DS2408_READBACK=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_SLAVE_DS2413	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_SLAVE_DS2413"]	mainline	["CONFIG_W1_SLAVE_DS2413=n"]	["CONFIG_W1_SLAVE_DS2413=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_SLAVE_DS2423	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_SLAVE_DS2423"]	mainline	["CONFIG_W1_SLAVE_DS2423=n"]	["CONFIG_W1_SLAVE_DS2423=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_SLAVE_DS2431	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_SLAVE_DS2431"]	mainline	["CONFIG_W1_SLAVE_DS2431=n"]	["CONFIG_W1_SLAVE_DS2431=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_SLAVE_DS2433	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_SLAVE_DS2433"]	mainline	["CONFIG_W1_SLAVE_DS2433=n"]	["CONFIG_W1_SLAVE_DS2433=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_SLAVE_DS2433_CRC	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_SLAVE_DS2433_CRC"]	mainline	["CONFIG_W1_SLAVE_DS2433_CRC=n"]	["CONFIG_W1_SLAVE_DS2433_CRC=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_SLAVE_DS2780	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_SLAVE_DS2780"]	mainline	["CONFIG_W1_SLAVE_DS2780=n"]	["CONFIG_W1_SLAVE_DS2780=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_SLAVE_DS2781	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_SLAVE_DS2781"]	mainline	["CONFIG_W1_SLAVE_DS2781=n"]	["CONFIG_W1_SLAVE_DS2781=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_SLAVE_DS28E04	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_SLAVE_DS28E04"]	mainline	["CONFIG_W1_SLAVE_DS28E04=n"]	["CONFIG_W1_SLAVE_DS28E04=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_SLAVE_SMEM	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_SLAVE_SMEM"]	mainline	["CONFIG_W1_SLAVE_SMEM=n"]	["CONFIG_W1_SLAVE_SMEM=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_W1_SLAVE_THERM	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_W1_SLAVE_THERM"]	mainline	["CONFIG_W1_SLAVE_THERM=n"]	["CONFIG_W1_SLAVE_THERM=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_WEXT_CORE	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_WEXT_CORE"]	mainline	["CONFIG_WEXT_CORE=n"]	["CONFIG_WEXT_CORE=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_WEXT_PROC	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_WEXT_PROC"]	mainline	["CONFIG_WEXT_PROC=n"]	["CONFIG_WEXT_PROC=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_WIREGUARD	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_WIREGUARD"]	mainline	["CONFIG_WIREGUARD=n"]	["CONFIG_WIREGUARD=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_WIZNET_BUS_ANY	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_WIZNET_BUS_ANY"]	mainline	["CONFIG_WIZNET_BUS_ANY=n"]	["CONFIG_WIZNET_BUS_ANY=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_WIZNET_W5100	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_WIZNET_W5100"]	mainline	["CONFIG_WIZNET_W5100=n"]	["CONFIG_WIZNET_W5100=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_WIZNET_W5100_SPI	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_WIZNET_W5100_SPI"]	mainline	["CONFIG_WIZNET_W5100_SPI=n"]	["CONFIG_WIZNET_W5100_SPI=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_WLAN_VENDOR_CISCO	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_WLAN_VENDOR_CISCO"]	mainline	["CONFIG_WLAN_VENDOR_CISCO=n"]	["CONFIG_WLAN_VENDOR_CISCO=n"]	[]	[]	["wifi-bluetooth.sh"]
config:CONFIG_XFRM	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_XFRM"]	mainline	["CONFIG_XFRM=n"]	["CONFIG_XFRM=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_XFRM_ALGO	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_XFRM_ALGO"]	mainline	["CONFIG_XFRM_ALGO=n"]	["CONFIG_XFRM_ALGO=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_XFRM_ESP	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_XFRM_ESP"]	mainline	["CONFIG_XFRM_ESP=n"]	["CONFIG_XFRM_ESP=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_XFRM_INTERFACE	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_XFRM_INTERFACE"]	mainline	["CONFIG_XFRM_INTERFACE=n"]	["CONFIG_XFRM_INTERFACE=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_XFRM_USER	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_XFRM_USER"]	mainline	["CONFIG_XFRM_USER=n"]	["CONFIG_XFRM_USER=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_XFS_FS	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_XFS_FS"]	mainline	["CONFIG_XFS_FS=n"]	["CONFIG_XFS_FS=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_XFS_SUPPORT_ASCII_CI	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_XFS_SUPPORT_ASCII_CI"]	mainline	["CONFIG_XFS_SUPPORT_ASCII_CI=n"]	["CONFIG_XFS_SUPPORT_ASCII_CI=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_XFS_SUPPORT_V4	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_XFS_SUPPORT_V4"]	mainline	["CONFIG_XFS_SUPPORT_V4=n"]	["CONFIG_XFS_SUPPORT_V4=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_XZ_DEC_IA64	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_XZ_DEC_IA64"]	mainline	["CONFIG_XZ_DEC_IA64=n"]	["CONFIG_XZ_DEC_IA64=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_ZLIB_DEFLATE	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_ZLIB_DEFLATE"]	mainline	[]	["CONFIG_ZLIB_DEFLATE=y"]	[]	[]	[]
config:CONFIG_ZRAM	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_ZRAM"]	mainline	["CONFIG_ZRAM=n"]	["CONFIG_ZRAM=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_ZRAM_DEF_COMP_LZORLE	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_ZRAM_DEF_COMP_LZORLE"]	mainline	["CONFIG_ZRAM_DEF_COMP_LZORLE=n"]	["CONFIG_ZRAM_DEF_COMP_LZORLE=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_ZSMALLOC	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_ZSMALLOC"]	mainline	["CONFIG_ZSMALLOC=n"]	["CONFIG_ZSMALLOC=n"]	[]	[]	["board-io-security.sh"]
config:CONFIG_ZSTD_COMPRESS	config	["linux-aw2511@92c27523bfa57dc21acd843897c8949d549702c7:CONFIG_ZSTD_COMPRESS"]	mainline	[]	["CONFIG_ZSTD_COMPRESS=m"]	[]	[]	[]
firmware:aic8800/aic8800D80/fw_patch_table.bin	firmware	["deepin-community/aic8800@2faeb57f624f87413e176e4834c6662cf5086f3c:aic8800D80/fw_patch_table.bin"]	external-package	[]	[]	[]	[]	["wifi-bluetooth.sh"]
firmware:compiled/face_blendshapes_nbg_int16/network_binary.nb	firmware	["arnaudlvq/MediaPipe-FaceLandmarker-NPU-Version-A733-VeriSilicon-VIP9000@925773701b5bb07515d976ee31fd4468d6ecb373:compiled/face_blendshapes_nbg_int16/network_binary.nb"]	external-package	[]	[]	[]	[]	["npu.sh"]
firmware:compiled/face_detector_nbg_int16/network_binary.nb	firmware	["arnaudlvq/MediaPipe-FaceLandmarker-NPU-Version-A733-VeriSilicon-VIP9000@925773701b5bb07515d976ee31fd4468d6ecb373:compiled/face_detector_nbg_int16/network_binary.nb"]	external-package	[]	[]	[]	[]	["npu.sh"]
firmware:compiled/face_landmarks_detector_nbg_int16/network_binary.nb	firmware	["arnaudlvq/MediaPipe-FaceLandmarker-NPU-Version-A733-VeriSilicon-VIP9000@925773701b5bb07515d976ee31fd4468d6ecb373:compiled/face_landmarks_detector_nbg_int16/network_binary.nb"]	external-package	[]	[]	[]	[]	["npu.sh"]
firmware:rgx.fw.36.56.104.183	firmware	["radxa-repo@c8e606db1abdea40a5b97f7905ea86901b50c5fe1b76a55356ab70dde3304c3a:rgx.fw.36.56.104.183"]	external-package	[]	[]	[]	[]	["gpu.sh"]
firmware:rgx.sh.36.56.104.183	firmware	["radxa-repo@c8e606db1abdea40a5b97f7905ea86901b50c5fe1b76a55356ab70dde3304c3a:rgx.sh.36.56.104.183"]	external-package	[]	[]	[]	[]	["gpu.sh"]
hardware:audio.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["audio.sh"]
hardware:board-io-security.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["board-io-security.sh"]
hardware:boot.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["boot.sh"]
hardware:clock-power-performance.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["clock-power-performance.sh"]
hardware:display-hdmi.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["display-hdmi.sh"]
hardware:gmac.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["gmac.sh"]
hardware:gnss.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["gnss.sh"]
hardware:gpu.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["gpu.sh"]
hardware:k3s-cilium.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["k3s-cilium.sh"]
hardware:media-camera.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["media-camera.sh"]
hardware:npu.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["npu.sh"]
hardware:pcie-nvme.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["pcie-nvme.sh"]
hardware:remoteproc.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["remoteproc.sh"]
hardware:serial-ramoops-watchdog.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["serial-ramoops-watchdog.sh"]
hardware:ufs.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["ufs.sh"]
hardware:usb-typec.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["usb-typec.sh"]
hardware:wifi-bluetooth.sh	hardware	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:configs/cubie_a7a/linux-6.6/board.dts"]	ported-bsp	[]	[]	[]	[]	["wifi-bluetooth.sh"]
module:aic8800_fdrv	module	["deepin-community/aic8800@2faeb57f624f87413e176e4834c6662cf5086f3c:aic8800_fdrv"]	external-module	[]	[]	[]	[]	["wifi-bluetooth.sh"]
module:aic_load_fw	module	["deepin-community/aic8800@2faeb57f624f87413e176e4834c6662cf5086f3c:aic_load_fw"]	external-module	[]	[]	[]	[]	["wifi-bluetooth.sh"]
module:aw_nna_vip	module	["allwinner-bsp@f51e1e6195d4350abc590bff852e213279e660a6:drivers/npu/aw_nna_vip"]	ported-bsp	[]	[]	[]	[]	["npu.sh"]
module:nna_vip2	module	["allwinner-bsp@f51e1e6195d4350abc590bff852e213279e660a6:drivers/npu/aw_nna_vip/vip2"]	ported-bsp	[]	[]	[]	[]	["npu.sh"]
module:pvrsrvkm	module	["radxa-repo@923ed2039cc97e9c36b147493345f2d048bdf8ebe828444195bf84c476dd1b89:pvrsrvkm.ko"]	external-module	[]	[]	[]	[]	["gpu.sh"]
node:/soc@3000000/addr_mgt	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/addr_mgt"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/addr_mgt","status":"okay"}]	[]	["board-io-security.sh"]
node:/soc@3000000/auto_print@54321	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/auto_print@54321"]	ported-bsp	["path:configs/cubie_a7a/linux-6.6/board.dts:unselected"]	[]	[]	[]	[]
node:/soc@3000000/ce@4603000	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/ce@4603000"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/ce@4603000","status":"okay"}]	[]	["board-io-security.sh"]
node:/soc@3000000/de@5000000	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/de@5000000"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/de@5000000","status":"okay"}]	[]	["board-io-security.sh"]
node:/soc@3000000/deinterlace@5400000	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/deinterlace@5400000"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/deinterlace@5400000","status":"okay"}]	[]	["media-camera.sh"]
node:/soc@3000000/dsi0@5506000/panel@0	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/dsi0@5506000/panel@0"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/dsi0@5506000/panel@0","status":"okay"}]	[]	["display-hdmi.sh"]
node:/soc@3000000/ehci0-controller@4101000	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/ehci0-controller@4101000"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/ehci0-controller@4101000","status":"okay"}]	[]	["board-io-security.sh"]
node:/soc@3000000/ehci1-controller@4200000	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/ehci1-controller@4200000"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/ehci1-controller@4200000","status":"okay"}]	[]	["board-io-security.sh"]
node:/soc@3000000/ethernet@4500000	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/ethernet@4500000"]	mainline	[]	[]	[{"blob":"base","path":"/soc/ethernet@4500000","status":"okay"}]	[]	["gmac.sh"]
node:/soc@3000000/gpadc@2521000	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/gpadc@2521000"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/gpadc@2521000","status":"okay"}]	[]	["board-io-security.sh"]
node:/soc@3000000/hdmi0@5520000	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/hdmi0@5520000"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/hdmi0@5520000","status":"okay"}]	[]	["display-hdmi.sh"]
node:/soc@3000000/hdmi_codec	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/hdmi_codec"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/hdmi_codec","status":"okay"}]	[]	["display-hdmi.sh"]
node:/soc@3000000/i2s0_mach	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/i2s0_mach"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/i2s0_mach","status":"okay"}]	[]	["audio.sh"]
node:/soc@3000000/i2s0_plat@2532000	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/i2s0_plat@2532000"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/i2s0_plat@2532000","status":"okay"}]	[]	["audio.sh"]
node:/soc@3000000/i2s3_mach	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/i2s3_mach"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/i2s3_mach","status":"okay"}]	[]	["audio.sh"]
node:/soc@3000000/i2s3_plat@2535000	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/i2s3_plat@2535000"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/i2s3_plat@2535000","status":"okay"}]	[]	["audio.sh"]
node:/soc@3000000/irrx@7040000	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/irrx@7040000"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/irrx@7040000","status":"okay"}]	[]	["board-io-security.sh"]
node:/soc@3000000/lradc@2524000	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/lradc@2524000"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/lradc@2524000","status":"okay"}]	[]	["board-io-security.sh"]
node:/soc@3000000/npu@3600000	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/npu@3600000"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/npu@3600000","status":"okay"}]	[]	["npu.sh"]
node:/soc@3000000/ohci0-controller@4101400	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/ohci0-controller@4101400"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/ohci0-controller@4101400","status":"okay"}]	[]	["board-io-security.sh"]
node:/soc@3000000/ohci1-controller@4200400	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/ohci1-controller@4200400"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/ohci1-controller@4200400","status":"okay"}]	[]	["board-io-security.sh"]
node:/soc@3000000/pcie@6000000	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/pcie@6000000"]	ported-bsp	[]	[]	[{"blob":"base","path":"/soc/pcie@6000000","status":"okay"}]	[]	["pcie-nvme.sh"]
node:/soc@3000000/pd_de_sys_test@0	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/pd_de_sys_test@0"]	ported-bsp	["path:configs/cubie_a7a/linux-6.6/board.dts:unselected"]	[]	[]	[]	[]
node:/soc@3000000/pd_gpu_core_test@0	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/pd_gpu_core_test@0"]	ported-bsp	["path:configs/cubie_a7a/linux-6.6/board.dts:unselected"]	[]	[]	[]	[]
node:/soc@3000000/pd_gpu_top_test@0	node	["allwinner-device@db0a1601a7335ab272c12937a299ac1df07791c0:/soc@3000000/pd_gpu_top_test@0"]	ported-bsp	["path:configs/cubie_a7a/linux-6.6/board.dts:unselected"]	[]	[]	[]	[]
